,Artist,Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Licensed,Stream
122,Eminem,The Real Slim Shady,0.949,0.661,5.0,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200.0,Eminem - The Real Slim Shady (Official Video - Clean Version),EminemVEVO,777507160.0,6489755.0,True,1232567233.0
123,Eminem,Superman,0.802,0.755,4.0,-3.138,0.0564,0.0215,0.0,0.295,0.58,130.027,350320.0,Eminem - Superman (Clean Version) ft. Dina Rae,EminemVEVO,139257221.0,950561.0,True,466021760.0
124,Eminem,Till I Collapse,0.548,0.847,1.0,-3.237,0.186,0.0622,0.0,0.0816,0.1,171.447,297787.0,Eminem - Till I Collapse Feat. Nate Dogg [OFFICIAL MUSIC VIDEO],Mydełko,1931315.0,18992.0,False,1548871694.0
125,Eminem,Stan,0.78,0.768,6.0,-4.325,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107.0,Eminem - Stan (Long Version) ft. Dido,EminemVEVO,623027280.0,5152714.0,True,799979337.0
126,Eminem,Love The Way You Lie,0.749,0.925,10.0,-5.034,0.227,0.241,0.0,0.52,0.641,86.989,263373.0,Eminem - Love The Way You Lie ft. Rihanna,EminemVEVO,2539156924.0,12696568.0,True,1115478746.0
127,Eminem,Godzilla (feat. Juice WRLD),0.808,0.745,10.0,-5.26,0.342,0.145,0.0,0.292,0.829,165.995,210800.0,Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett),Lyrical Lemonade,547039623.0,9287567.0,False,1072650382.0
128,Eminem,Sing For The Moment,0.668,0.824,5.0,-4.164,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,339547.0,Eminem - Sing For The Moment (Official Music Video),EminemVEVO,454015875.0,2471743.0,True,357737050.0
129,Eminem,Not Afraid,0.855,0.954,0.0,-1.19,0.264,0.529,0.0,0.205,0.668,114.635,248133.0,Eminem - Not Afraid,EminemVEVO,1727241246.0,11425215.0,True,789922926.0
130,Pharrell Williams,"Happy - From ""Despicable Me 2""",0.647,0.822,5.0,-4.662,0.183,0.219,0.0,0.0908,0.962,160.019,232720.0,Pharrell Williams - Happy (from Despicable Me 2) [Ballroom Version],PharrellWilliamsVEVO,128396799.0,718507.0,True,1143833476.0
131,Pharrell Williams,Down In Atlanta,0.851,0.819,7.0,-5.173,0.212,0.337,0.000153,0.0658,0.903,83.154,164041.0,"Pharrell Williams, Travis Scott - Down In Atlanta (Official Lyric Video)",PharrellWilliamsVEVO,3658044.0,88925.0,True,42006396.0
132,Pharrell Williams,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.893,0.745,11.0,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413.0,"Calvin Harris - Feels (Official Video) ft. Pharrell Williams, Katy Perry, Big Sean",CalvinHarrisVEVO,673495248.0,4097957.0,True,981287133.0
133,Pharrell Williams,Cash In Cash Out,0.877,0.56,7.0,-3.751,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,216136.0,"Pharrell Williams - Cash In Cash Out (Official Video) ft. 21 Savage, Tyler, The Creator",PharrellWilliamsVEVO,20392451.0,560857.0,True,104603335.0
134,Pharrell Williams,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",0.81,0.733,9.0,-6.338,0.0444,0.276,6.73e-06,0.288,0.9,125.975,229283.0,"Calvin Harris - Stay With Me (Official Video) ft Justin Timberlake, Halsey & Pharrell",CalvinHarrisVEVO,26641550.0,315368.0,True,99934776.0
135,Pharrell Williams,Hit Different,0.679,0.516,0.0,-6.371,0.0452,0.199,0.0,0.0965,0.716,120.074,202008.0,SZA - Hit Different (Official Video) ft. Ty Dolla $ign,SZAVEVO,121559320.0,1081676.0,True,198332490.0
136,Pharrell Williams,Neon Guts (feat. Pharrell Williams),0.859,0.563,1.0,-6.635,0.112,0.0541,0.0,0.0685,0.412,119.934,258789.0,Lil Uzi Vert - Neon Guts feat. Pharrell Williams [Official Visualizer],LIL UZI VERT,35793144.0,431472.0,True,219355874.0
137,Pharrell Williams,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),0.827,0.571,11.0,-7.949,0.366,0.0195,0.0,0.166,0.62,142.034,146419.0,"Tyler, The Creator - JUGGERNAUT (Official Video)","Tyler, The Creator",11408003.0,477302.0,False,99577335.0
138,Pharrell Williams,Just A Cloud Away,0.89,0.46,2.0,-8.155,0.0359,0.432,0.0,0.11,0.677,112.555,176078.0,Just A Cloud Away,Pharrell Williams - Topic,2672481.0,63065.0,True,105629259.0
139,Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,0.894,0.404,9.0,-5.913,0.13,0.453,1.57e-06,0.0801,0.759,102.009,236507.0,Pharrell - Frontin' (Official HD Video) ft. Jay-Z,PharrellWilliamsVEVO,59095041.0,433116.0,True,114177468.0
140,Khalid,lovely (with Khalid),0.351,0.296,4.0,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,200186.0,"Billie Eilish, Khalid - lovely",BillieEilishVEVO,1721382178.0,24425840.0,True,2110573779.0
141,Khalid,Numb,0.912,0.774,0.0,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,155589.0,"Marshmello, Khalid - Numb (Official Video)",MarshmelloVEVO,25212794.0,418647.0,True,203066841.0
142,Khalid,Silence,0.52,0.761,4.0,-3.093,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823.0,Marshmello - Silence Ft. Khalid (Official Music Video),Marshmello,129183587.0,1480652.0,False,1322057199.0
143,Khalid,Young Dumb & Broke,0.799,0.539,1.0,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547.0,Khalid - Young Dumb & Broke (Official Video),KhalidVEVO,886349984.0,5968729.0,True,1290687019.0
144,Khalid,Eastside (with Halsey & Khalid),0.632,0.686,6.0,-7.665,0.243,0.549,0.0,0.2,0.329,89.949,170770.0,"benny blanco, Halsey & Khalid – Eastside (official video)",benny blanco,632400004.0,2781127.0,False,1424962511.0
145,Khalid,Better,0.596,0.552,0.0,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,229320.0,Khalid - Better (Official Video),KhalidVEVO,860718114.0,4030063.0,True,1143264716.0
146,Khalid,Location,0.736,0.449,1.0,-11.462,0.425,0.33,0.000162,0.0898,0.326,80.126,219080.0,Khalid - Location (Official Video),KhalidVEVO,544666810.0,3251468.0,True,1221083395.0
147,Khalid,8TEEN,0.83,0.585,1.0,-5.802,0.0366,0.225,0.00209,0.0576,0.642,105.03,228600.0,Khalid - 8TEEN (Official Lyric Video),KhalidVEVO,1381628.0,12115.0,True,586480399.0
148,Khalid,Beautiful People (feat. Khalid),0.64,0.647,5.0,-8.114,0.186,0.124,0.0,0.0801,0.546,92.979,197867.0,Ed Sheeran - Beautiful People (feat. Khalid) [Official Music Video],Ed Sheeran,353454004.0,2754251.0,True,1241240312.0
149,Khalid,Love Lies (with Normani),0.708,0.648,6.0,-5.626,0.0449,0.0956,0.0,0.134,0.338,143.955,201707.0,Khalid & Normani - Love Lies (Official Video),KhalidVEVO,243497172.0,1758555.0,True,843423744.0
150,Shakira,"Shakira: Bzrp Music Sessions, Vol. 53",0.778,0.632,2.0,-5.6,0.0493,0.274,0.0,0.0915,0.498,122.104,218289.0,SHAKIRA || BZRP Music Sessions #53,Bizarrap,252068988.0,9415668.0,True,196761853.0
151,Shakira,Monotonía,0.873,0.695,0.0,-4.207,0.0459,0.419,1.23e-06,0.211,0.823,131.963,158805.0,"Shakira, Ozuna - Monotonía (Official Video)",shakiraVEVO,189132077.0,3670104.0,True,220692224.0
152,Shakira,Te Felicito,0.695,0.636,5.0,-4.654,0.317,0.234,0.0,0.081,0.575,174.14,172235.0,"Shakira, Rauw Alejandro - Te Felicito (Official Video)",shakiraVEVO,460717876.0,3361051.0,True,473003231.0
153,Shakira,Hips Don't Lie (feat. Wyclef Jean),0.778,0.824,10.0,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,218093.0,Shakira - Hips Don't Lie (Official 4K Video) ft. Wyclef Jean,shakiraVEVO,1214508056.0,6540184.0,True,1164605089.0
154,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),0.758,0.871,2.0,-6.408,0.147,0.0062,0.0,0.0663,0.753,126.994,202627.0,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),shakiraVEVO,3463816330.0,20327883.0,True,629918488.0
155,Shakira,DON'T YOU WORRY,0.831,0.868,11.0,-5.282,0.0325,0.176,0.0,0.184,0.483,131.971,194438.0,"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",BlackEyedPeasVEVO,144690551.0,1327396.0,True,162685755.0
156,Shakira,Dia de Enero,0.687,0.361,10.0,-11.589,0.0792,0.35,1.11e-05,0.11,0.526,165.747,173133.0,Shakira - Dia de Enero (Official HD Video),shakiraVEVO,151765834.0,507258.0,True,138360843.0
157,Shakira,Chantaje (feat. Maluma),0.852,0.773,8.0,-2.921,0.0776,0.187,3.05e-05,0.159,0.907,102.034,195840.0,Shakira - Chantaje (Official Video) ft. Maluma,shakiraVEVO,2805793003.0,10370533.0,True,859799057.0
158,Shakira,Inevitable,0.595,0.461,6.0,-7.786,0.0641,0.269,0.000149,0.123,0.338,91.976,192867.0,Shakira - Inevitable (Official HD Video),shakiraVEVO,135287306.0,437988.0,True,220084336.0
159,Shakira,Antologia,0.839,0.403,0.0,-11.059,0.0308,0.5,1.81e-06,0.0786,0.575,97.967,254240.0,Shakira - Antologia (Video Oficial),Café Con Telenovelas,359765.0,4970.0,False,229134152.0
160,Machine Gun Kelly,my ex's best friend (with blackbear),0.731,0.675,5.0,-5.134,0.0434,0.00473,0.0,0.141,0.298,124.939,139461.0,Machine Gun Kelly ft. blackbear - my ex's best friend (Official Music Video),MGKVEVO,102439463.0,1072165.0,True,574531280.0
161,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),0.628,0.744,7.0,-4.718,0.0379,0.0257,0.0,0.313,0.277,119.921,169397.0,Machine Gun Kelly - I Think I'm OKAY [Official Music Video],MGKVEVO,111974897.0,1198821.0,True,426759364.0
162,Machine Gun Kelly,maybe (feat. Bring Me The Horizon),0.601,0.92,5.0,-4.802,0.0505,0.000735,0.0,0.0998,0.537,88.014,170134.0,Machine Gun Kelly - maybe feat. Bring Me The Horizon (Official Music Video),MGKVEVO,20170299.0,294321.0,True,90825980.0
163,Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0.653,0.718,3.0,-5.232,0.213,0.00413,0.0,0.0537,0.216,82.034,202805.0,"Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home (from Bright: The Album) [Official Video]",Atlantic Records,206242355.0,1923118.0,True,382579404.0
164,Machine Gun Kelly,forget me too (feat. Halsey),0.654,0.875,1.0,-4.845,0.0744,0.000417,0.0086,0.194,0.522,99.975,171621.0,Machine Gun Kelly ft. Halsey - forget me too (Official Music Video),MGKVEVO,68116200.0,854345.0,True,254290993.0
165,Machine Gun Kelly,bloody valentine,0.533,0.858,2.0,-4.212,0.0766,0.00021,0.0,0.148,0.506,160.057,205159.0,Machine Gun Kelly - Bloody Valentine [Official Video],MGKVEVO,117833946.0,1278216.0,True,280845476.0
166,Machine Gun Kelly,Bad Things (with Camila Cabello),0.697,0.691,2.0,-4.757,0.146,0.214,0.0,0.185,0.305,137.853,239293.0,"Machine Gun Kelly, Camila Cabello - Bad Things (Official Music Video)",MGKVEVO,449712619.0,3621125.0,True,615784555.0
167,Machine Gun Kelly,make up sex (feat. blackbear),0.665,0.678,5.0,-4.122,0.0315,0.00156,0.0,0.474,0.682,131.986,122570.0,"Machine Gun Kelly, blackbear - make up sex ft. blackbear (Official Music Video)",MGKVEVO,15391210.0,182210.0,True,67878913.0
168,Machine Gun Kelly,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",0.721,0.632,5.0,-6.695,0.0358,0.0693,0.0,0.291,0.296,92.057,144860.0,"The Kid LAROI - F*CK YOU, GOODBYE (Lyrics) (feat. Machine Gun Kelly)",Vibe Music,35856519.0,335937.0,True,212221697.0
169,Machine Gun Kelly,ay! (feat. Lil Wayne),0.742,0.617,2.0,-6.689,0.0345,0.05,5.92e-05,0.0711,0.491,147.002,124188.0,Machine Gun Kelly & Lil Wayne - ay! (Official Music Video),MGKVEVO,19671018.0,273280.0,True,62736773.0
170,Nicky Jam,X,0.594,0.749,9.0,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,172854.0,Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,NickyJamTV,2133459242.0,9883068.0,True,865695837.0
171,Nicky Jam,El Perdón (with Enrique Iglesias),0.628,0.69,8.0,-5.83,0.0511,0.443,0.0,0.113,0.66,179.908,205907.0,21. El Perdón - Nicky Jam y Enrique Iglesias  [Official Music Video YTMAs],NickyJamTV,1381668642.0,4089045.0,True,765561212.0
172,Nicky Jam,Bella y Sensual,0.635,0.713,11.0,-6.909,0.0937,0.228,0.0,0.0506,0.749,179.864,204701.0,"Romeo Santos, Daddy Yankee, Nicky Jam - Bella y Sensual (Official Video)",RomeoSantosVEVO,736730327.0,2634233.0,True,418186764.0
173,Nicky Jam,"Nicky Jam: Bzrp Music Sessions, Vol. 41",0.627,0.849,1.0,-3.167,0.153,0.0913,0.0,0.145,0.818,89.907,158087.0,Nicky Jam - BZRP (Music Sessions #41),TV Rajuela Producciones,592005.0,6740.0,False,185931694.0
174,Nicky Jam,Cuaderno,0.681,0.648,1.0,-5.021,0.38,0.523,0.0,0.104,0.688,172.02,286507.0,"Dalex - Cuaderno ft. Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Rafa Pabön, Feid (Video Oficial)",Dalex,321420163.0,1811446.0,True,350576786.0
175,Nicky Jam,En La Cama (feat. Daddy Yankee),0.855,0.912,10.0,-4.832,0.145,0.183,0.0,0.122,0.885,104.072,157023.0,Nicky Jam Ft. Daddy Yankee - En La Cama (Official Video),Anakin ent,115543124.0,748538.0,True,136025763.0
176,Nicky Jam,Si Te Preguntan...,0.76,0.803,8.0,-2.867,0.0306,0.531,0.0,0.0555,0.922,136.945,223074.0,"Prince Royce, Nicky Jam, Jay Wheeler - Si Te Preguntan... (Official Video)",PrinceRoyceVEVO,61711565.0,435031.0,True,37382738.0
177,Nicky Jam,Hasta el Amanecer,0.832,0.608,6.0,-6.042,0.0385,0.282,0.0,0.0761,0.589,94.013,198707.0,22. Hasta el Amanecer - Nicky Jam | Video Oficial,NickyJamTV,1546036758.0,4733493.0,True,479847676.0
178,Nicky Jam,Color Esperanza 2020,0.591,0.785,9.0,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,217547.0,Color Esperanza 2020 - Various Artists (Official Video),Latin Waves,24706293.0,557112.0,False,89466323.0
179,Nicky Jam,Donde Estan las Gatas,0.827,0.788,7.0,-11.937,0.0831,0.246,0.0,0.0764,0.815,109.933,170005.0,Los cangris - Donde estan las gatas ( Daddy Yankee FT. Nicky JAM ) Video Oficial - El ganador,DeeJay Morena,162725.0,2340.0,False,126333112.0
180,The Beatles,Here Comes The Sun - Remastered 2009,0.557,0.54,9.0,-10.484,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733.0,The Beatles - Here Comes The Sun (2019 Mix),TheBeatlesVEVO,114971785.0,1126554.0,True,942898131.0
181,The Beatles,Let It Be - Remastered 2009,0.443,0.403,0.0,-8.339,0.0322,0.631,0.0,0.111,0.41,143.462,243027.0,Let It Be (Remastered 2009),The Beatles - Topic,131925109.0,1075941.0,True,526788025.0
182,The Beatles,Come Together - Remastered 2009,0.533,0.376,9.0,-11.913,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947.0,Come Together (Remastered 2009),The Beatles - Topic,31607772.0,383619.0,True,574936342.0
183,The Beatles,Yesterday - Remastered 2009,0.332,0.179,5.0,-11.83,0.0326,0.879,0.0,0.0886,0.315,96.529,125667.0,Yesterday (Remastered 2009),The Beatles - Topic,42856675.0,475089.0,True,475131674.0
184,The Beatles,Twist And Shout - Remastered 2009,0.482,0.849,2.0,-9.198,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155227.0,Twist And Shout (Remastered 2009),The Beatles - Topic,53228361.0,490790.0,True,341963190.0
185,The Beatles,Blackbird - Remastered 2009,0.686,0.127,7.0,-14.361,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,138387.0,Blackbird (Remastered 2009),The Beatles - Topic,33852949.0,365297.0,True,326733164.0
186,The Beatles,In My Life - Remastered 2009,0.688,0.435,9.0,-11.359,0.0323,0.449,0.0,0.113,0.435,103.239,146333.0,In My Life (Remastered 2009),The Beatles - Topic,63223118.0,463315.0,True,266426563.0
187,The Beatles,Hey Jude - Remastered 2015,0.386,0.607,10.0,-7.7,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653.0,Hey Jude (Remastered 2015),The Beatles - Topic,56888766.0,460662.0,True,486111943.0
188,The Beatles,I Want To Hold Your Hand - Remastered 2015,0.49,0.715,7.0,-5.549,0.0476,0.386,0.0,0.311,0.866,130.726,145747.0,I Want To Hold Your Hand (Remastered 2015),The Beatles - Topic,28799448.0,275921.0,True,334903879.0
189,The Beatles,Something - Remastered 2009,0.396,0.338,0.0,-10.872,0.0304,0.198,2.62e-06,0.138,0.377,133.522,182293.0,The Beatles - Something,TheBeatlesVEVO,96849734.0,675186.0,True,233382117.0
190,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",0.671,0.939,8.0,-3.206,0.161,0.191,0.0,0.298,0.53,129.024,252307.0,"Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer",PitbullVEVO,1007596168.0,4265538.0,True,777641580.0
191,Pitbull,Timber (feat. Ke$ha),0.581,0.963,11.0,-4.087,0.0981,0.0295,0.0,0.139,0.788,129.992,204160.0,Pitbull - Timber (Official Video) ft. Ke$ha,PitbullVEVO,1405539965.0,5671596.0,True,1120973873.0
192,Pitbull,Time of Our Lives,0.721,0.802,1.0,-5.797,0.0583,0.0921,0.0,0.694,0.724,124.022,229360.0,"Pitbull, Ne-Yo - Time Of Our Lives",PitbullVEVO,253293371.0,1423079.0,True,981156901.0
193,Pitbull,Feel This Moment (feat. Christina Aguilera),0.673,0.758,7.0,-3.632,0.158,0.039,0.0,0.341,0.542,135.956,229507.0,Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera,PitbullVEVO,704875181.0,2999847.0,True,481224452.0
194,Pitbull,International Love (feat. Chris Brown),0.67,0.855,0.0,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.05,227280.0,Pitbull - International Love (Official Video) ft. Chris Brown,PitbullVEVO,866480662.0,2961540.0,True,347393726.0
195,Pitbull,Fireball (feat. John Ryan),0.761,0.933,10.0,-5.38,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,236200.0,Pitbull - Fireball ft. John Ryan,PitbullVEVO,307624507.0,1576522.0,True,424022714.0
196,Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),0.592,0.935,6.0,-4.317,0.0581,0.00879,0.0154,0.132,0.567,125.013,222520.0,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Olodum Mix),PitbullVEVO,894756316.0,4925915.0,True,222056078.0
197,Pitbull,Hotel Room Service,0.85,0.631,1.0,-8.401,0.227,0.00684,0.000406,0.0679,0.738,126.002,237600.0,Pitbull - Hotel Room Service (Official Video),PitbullVEVO,313590021.0,1533812.0,True,374912951.0
198,Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),0.595,0.912,10.0,-3.428,0.0884,0.0434,0.0,0.259,0.762,128.024,234453.0,Pitbull - Hey Baby (Drop It To The Floor) ft. T-Pain,PitbullVEVO,300032949.0,1078390.0,True,193172998.0
199,Pitbull,HOT,0.898,0.677,11.0,-6.422,0.243,0.0223,0.0,0.35,0.578,130.027,154493.0,Daddy Yankee x Pitbull - Hot (Official Video),Daddy Yankee,52214351.0,688783.0,False,52166142.0
200,Sean Paul,No Lie,0.742,0.882,7.0,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04,221176.0,Sean Paul - No Lie (Official Music Video) ft. Dua Lipa,SeanPaulVEVO,1120854023.0,7147862.0,True,851711837.0
201,Sean Paul,Temperature,0.951,0.6,0.0,-4.675,0.0685,0.106,0.0,0.0712,0.822,125.04,218573.0,Sean Paul - Temperature (Official Video),Atlantic Records,361314925.0,2124819.0,True,590578908.0
202,Sean Paul,Go Down Deh (feat. Shaggy and Sean Paul),0.801,0.764,2.0,-5.112,0.0986,0.109,1.62e-05,0.247,0.578,89.999,154151.0,"Spice, Sean Paul, Shaggy - Go Down Deh | Official Music Video",SpiceOfficialVEVO,165860569.0,2514731.0,True,122450231.0
203,Sean Paul,Get Busy,0.741,0.824,10.0,-4.143,0.0352,0.614,0.0,0.158,0.725,100.216,211666.0,Sean Paul - Get Busy/Like Glue (Official Video),Atlantic Records,208573237.0,1324227.0,True,381155556.0
204,Sean Paul,She Doesn't Mind,0.718,0.776,7.0,-5.208,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,227787.0,Sean Paul - She Doesn't Mind (Official Video),Atlantic Records,505918510.0,2235710.0,True,266413452.0
205,Sean Paul,Give It Up to Me,0.855,0.674,7.0,-4.328,0.314,0.165,0.0,0.0548,0.578,95.991,242253.0,Sean Paul - Give It Up To Me (feat. Keyshia Cole) [Disney Version] (Official Video),Atlantic Records,306887054.0,1317175.0,True,49412471.0
206,Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,0.711,0.761,8.0,-3.04,0.225,0.067,0.0,0.041,0.718,95.824,243880.0,Sean Paul - Give It Up To Me (feat. Keyshia Cole) [Disney Version] (Official Video),Atlantic Records,306887054.0,1317175.0,True,51339097.0
207,Sean Paul,I'm Still in Love with You (feat. Sasha),0.765,0.666,7.0,-5.384,0.172,0.103,0.0,0.116,0.757,87.002,273360.0,Sean Paul - I'm Still In Love With You (Official Video),Atlantic Records,314611933.0,2018040.0,True,176824685.0
208,Sean Paul,UP,0.812,0.712,0.0,-5.993,0.0452,0.01,0.0,0.108,0.85,98.029,148944.0,INNA x Sean Paul - Up (Official Video),INNA,81787112.0,668740.0,True,47517159.0
209,Sean Paul,Contra La Pared,0.828,0.588,2.0,-7.14,0.118,0.0156,0.0,0.124,0.598,94.052,224681.0,"Sean Paul, J Balvin - Contra La Pared",SeanPaulVEVO,256405663.0,1928933.0,True,336056798.0
210,Elvis Presley,Can't Help Falling in Love,0.396,0.293,2.0,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,182360.0,Elvis Presley - Can't Help Falling In Love (Official Audio),ElvisPresleyVEVO,363854960.0,3486602.0,True,642724292.0
211,Elvis Presley,Blue Christmas,0.465,0.27,4.0,-16.661,0.0425,0.9,0.00104,0.145,0.58,94.518,129173.0,"Elvis Presley, Martina McBride - Blue Christmas (Official HD Video)",ElvisPresleyVEVO,46348788.0,209579.0,True,293604060.0
212,Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),0.575,0.236,2.0,-16.982,0.0422,0.968,0.0178,0.105,0.829,79.576,115827.0,Here Comes Santa Claus (Right Down Santa Claus Lane) (Official Lyric Video),ElvisPresleyVEVO,282465.0,4533.0,True,115786722.0
213,Elvis Presley,Suspicious Minds,0.487,0.382,7.0,-10.889,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280.0,Elvis Presley - Suspicious Minds (Official Music Video),ElvisPresleyVEVO,7484414.0,84407.0,True,355940570.0
214,Elvis Presley,Burning Love,0.66,0.748,2.0,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,170293.0,Elvis Presley - Burning Love (Official Music Video),ElvisPresleyVEVO,3649438.0,17369.0,True,217996516.0
215,Elvis Presley,Always On My Mind,0.358,0.387,7.0,-14.342,0.0324,0.746,0.0121,0.119,0.495,181.183,218440.0,Elvis Presley - Always On My Mind,Amelia Hops,12982178.0,152547.0,False,126445901.0
216,Elvis Presley,If I Can Dream,0.325,0.715,7.0,-7.744,0.0368,0.00708,2.79e-05,0.0987,0.282,93.914,191840.0,Elvis Presley - If I Can Dream ('68 Comeback Special),ElvisPresleyVEVO,43935538.0,374007.0,True,19601041.0
217,Elvis Presley,Jailhouse Rock,0.623,0.537,10.0,-10.014,0.0726,0.332,1.4e-05,0.0963,0.905,166.885,146933.0,Elvis Presley - Jailhouse Rock (Music Video),y,242588704.0,1868278.0,False,362889100.0
219,Elvis Presley,(You're The) Devil in Disguise,0.481,0.733,5.0,-7.633,0.165,0.573,1.17e-05,0.108,0.874,122.903,140427.0,Elvis Presley - (You're The) Devil In Disguise (Official Animated Video),ElvisPresleyVEVO,14332854.0,370274.0,True,107417556.0
